power_demand_MWh,is_weekend,hour_sin,hour_cos,resident_pop,working_pop,visitor_pop,total_visitors,renewable_energy_mwh,TA_mean,HM_mean,HM_max,tropical_night,CDD,power_1h,power_24h,power_48h,power_168h
768.039,1,0.7071067811865476,-0.7071067811865475,139834.0,13347.0,110439.0,45480.0,0.0,29.925,72.0,78.0,0,3.9250000000000007,724.147,818.314,910.138,776.243
798.108,1,0.49999999999999994,-0.8660254037844387,139834.0,13347.0,110439.0,45480.0,0.0,30.4,70.25,76.0,0,4.399999999999999,768.039,857.488,960.444,814.159
810.157,1,0.258819045102521,-0.9659258262890682,139834.0,13347.0,110439.0,45480.0,0.0,30.4,71.25,82.0,0,4.399999999999999,798.108,874.579,973.187,825.189
815.096,1,1.2246467991473532e-16,-1.0,139834.0,13347.0,110439.0,45480.0,0.0,30.725,70.0,79.0,0,4.725000000000001,810.157,858.695,981.155,815.641
839.563,1,-0.2588190451025208,-0.9659258262890683,139834.0,13347.0,110439.0,45480.0,0.0,31.125,69.0,75.0,0,5.125,815.096,873.801,1005.622,830.766
852.396,1,-0.4999999999999997,-0.8660254037844388,139834.0,13347.0,110439.0,45480.0,0.0,31.05,70.25,77.0,0,5.050000000000001,839.563,872.476,996.113,844.943
878.175,1,-0.7071067811865471,-0.7071067811865479,139834.0,13347.0,110439.0,45480.0,0.0,31.0,72.0,77.0,0,5.0,852.396,884.432,962.272,850.931
908.862,1,-0.8660254037844384,-0.5000000000000004,139834.0,13347.0,110439.0,45480.0,0.0,30.4,75.5,84.0,0,4.399999999999999,878.175,913.59,938.937,854.281
956.125,1,-0.9659258262890683,-0.25881904510252063,139834.0,13347.0,110439.0,45480.0,0.0,29.275,79.0,88.0,0,3.2749999999999986,908.862,962.207,947.75,878.482
969.812,1,-1.0,-1.8369701987210297e-16,139834.0,13347.0,110439.0,45480.0,0.0,29.35,78.75,91.0,0,3.3500000000000014,956.125,987.226,950.608,896.173
977.832,1,-0.9659258262890684,0.2588190451025203,139834.0,13347.0,110439.0,45480.0,0.0,28.45,81.25,90.0,0,2.4499999999999997,969.812,987.84,964.506,909.681
970.641,1,-0.8660254037844386,0.5000000000000001,139834.0,13347.0,110439.0,45480.0,0.0,28.05,84.25,90.0,0,2.0500000000000007,977.832,970.962,951.021,899.902
929.415,1,-0.7071067811865477,0.7071067811865474,139834.0,13347.0,110439.0,45480.0,0.0,27.8,85.0,92.0,0,1.8000000000000007,970.641,926.548,908.216,863.014
870.902,1,-0.5000000000000004,0.8660254037844384,139834.0,13347.0,110439.0,45480.0,0.0,27.7,86.0,93.0,0,1.6999999999999993,929.415,868.904,859.949,813.887
809.157,1,-0.25881904510252157,0.9659258262890681,139834.0,13347.0,110439.0,45480.0,0.0,27.575,86.0,93.0,0,1.5749999999999993,870.902,812.584,810.048,760.278
740.56,0,0.0,1.0,287200.0,31020.0,89041.0,44177.0,0.0,27.25,86.0,93.0,0,1.25,809.157,745.548,746.935,703.302
690.071,0,0.25881904510252074,0.9659258262890683,287200.0,31020.0,89041.0,44177.0,0.0,27.0,86.5,93.0,0,1.0,740.56,693.192,698.9,664.645
656.096,0,0.49999999999999994,0.8660254037844387,287200.0,31020.0,89041.0,44177.0,0.0,26.9,85.75,92.0,0,0.8999999999999986,690.071,655.735,664.166,632.528
635.114,0,0.7071067811865475,0.7071067811865476,287200.0,31020.0,89041.0,44177.0,0.0,26.125,88.5,95.0,0,0.125,656.096,632.233,642.565,612.385
626.49,0,0.8660254037844386,0.5000000000000001,287200.0,31020.0,89041.0,44177.0,0.0,25.975,87.25,96.0,0,0.0,635.114,623.414,633.447,607.099
637.393,0,0.9659258262890683,0.25881904510252074,287200.0,31020.0,89041.0,44177.0,0.0,26.05,86.5,97.0,0,0.0500000000000007,626.49,628.887,639.233,615.939
672.807,0,1.0,6.123233995736766e-17,287200.0,31020.0,89041.0,44177.0,0.0,26.0,87.75,97.0,0,0.0,637.393,651.405,664.679,657.851
742.63,0,0.9659258262890683,-0.25881904510252063,287200.0,31020.0,89041.0,44177.0,0.0,26.825,85.5,96.0,0,0.8249999999999993,672.807,682.775,700.357,719.485
836.479,0,0.8660254037844387,-0.4999999999999998,287200.0,31020.0,89041.0,44177.0,0.0,27.25,82.5,92.0,0,1.25,742.63,724.147,763.126,807.548
889.245,0,0.7071067811865476,-0.7071067811865475,287200.0,31020.0,89041.0,44177.0,0.0,28.1,78.25,94.0,0,2.1000000000000014,836.479,768.039,818.314,880.362
934.063,0,0.49999999999999994,-0.8660254037844387,287200.0,31020.0,89041.0,44177.0,0.0,29.825,73.75,87.0,0,3.8249999999999993,889.245,798.108,857.488,894.119
934.717,0,0.258819045102521,-0.9659258262890682,287200.0,31020.0,89041.0,44177.0,0.0,30.85,68.75,84.0,0,4.850000000000001,934.063,810.157,874.579,903.045
939.212,0,1.2246467991473532e-16,-1.0,287200.0,31020.0,89041.0,44177.0,0.0,30.6,71.75,79.0,0,4.600000000000001,934.717,815.096,858.695,916.882
964.898,0,-0.2588190451025208,-0.9659258262890683,287200.0,31020.0,89041.0,44177.0,0.0,30.2,74.5,79.0,0,4.199999999999999,939.212,839.563,873.801,936.687
968.74,0,-0.4999999999999997,-0.8660254037844388,287200.0,31020.0,89041.0,44177.0,0.0,30.45,70.75,77.0,0,4.449999999999999,964.898,852.396,872.476,929.663
965.946,0,-0.7071067811865471,-0.7071067811865479,287200.0,31020.0,89041.0,44177.0,0.0,30.15,71.25,80.0,0,4.149999999999999,968.74,878.175,884.432,904.689
999.502,0,-0.8660254037844384,-0.5000000000000004,287200.0,31020.0,89041.0,44177.0,0.0,30.6,68.5,76.0,0,4.600000000000001,965.946,908.862,913.59,899.298
1028.93,0,-0.9659258262890683,-0.25881904510252063,287200.0,31020.0,89041.0,44177.0,0.0,30.75,65.75,74.0,0,4.75,999.502,956.125,962.207,902.944
1036.093,0,-1.0,-1.8369701987210297e-16,287200.0,31020.0,89041.0,44177.0,0.0,30.3,66.25,76.0,0,4.300000000000001,1028.93,969.812,987.226,907.536
1030.152,0,-0.9659258262890684,0.2588190451025203,287200.0,31020.0,89041.0,44177.0,0.0,29.525,67.5,78.0,0,3.5249999999999986,1036.093,977.832,987.84,917.123
1004.691,0,-0.8660254037844386,0.5000000000000001,287200.0,31020.0,89041.0,44177.0,0.0,28.675,70.0,82.0,0,2.6750000000000007,1030.152,970.641,970.962,900.581
952.875,0,-0.7071067811865477,0.7071067811865474,287200.0,31020.0,89041.0,44177.0,0.0,28.15,71.0,87.0,0,2.1499999999999986,1004.691,929.415,926.548,852.61
891.262,0,-0.5000000000000004,0.8660254037844384,287200.0,31020.0,89041.0,44177.0,0.0,27.75,71.75,89.0,0,1.75,952.875,870.902,868.904,807.122
830.009,0,-0.25881904510252157,0.9659258262890681,287200.0,31020.0,89041.0,44177.0,0.0,27.5,73.5,92.0,0,1.5,891.262,809.157,812.584,757.349
760.685,0,0.0,1.0,234474.0,25606.0,96273.0,44261.0,0.0,27.45,77.75,92.0,1,1.4499999999999993,830.009,740.56,745.548,697.611
713.675,0,0.25881904510252074,0.9659258262890683,234474.0,25606.0,96273.0,44261.0,0.0,27.3,82.25,94.0,1,1.3000000000000007,760.685,690.071,693.192,651.92
676.465,0,0.49999999999999994,0.8660254037844387,234474.0,25606.0,96273.0,44261.0,0.0,27.0,85.25,94.0,1,1.0,713.675,656.096,655.735,622.37
651.566,0,0.7071067811865475,0.7071067811865476,234474.0,25606.0,96273.0,44261.0,0.0,26.75,84.25,92.0,1,0.75,676.465,635.114,632.233,605.783
638.496,0,0.8660254037844386,0.5000000000000001,234474.0,25606.0,96273.0,44261.0,0.0,26.925,79.75,94.0,1,0.9250000000000008,651.566,626.49,623.414,600.314
648.578,0,0.9659258262890683,0.25881904510252074,234474.0,25606.0,96273.0,44261.0,0.0,26.525,84.25,95.0,1,0.5249999999999986,638.496,637.393,628.887,608.142
686.992,0,1.0,6.123233995736766e-17,234474.0,25606.0,96273.0,44261.0,0.0,26.5,82.75,95.0,1,0.5,648.578,672.807,651.405,643.955
746.903,0,0.9659258262890683,-0.25881904510252063,234474.0,25606.0,96273.0,44261.0,0.0,27.225,82.0,95.0,1,1.2250000000000014,686.992,742.63,682.775,705.354
839.057,0,0.8660254037844387,-0.4999999999999998,234474.0,25606.0,96273.0,44261.0,0.0,28.675,79.25,90.0,1,2.6750000000000007,746.903,836.479,724.147,798.097
919.84,0,0.7071067811865476,-0.7071067811865475,234474.0,25606.0,96273.0,44261.0,0.0,30.025,72.25,82.0,1,4.024999999999999,839.057,889.245,768.039,843.38
958.886,0,0.49999999999999994,-0.8660254037844387,234474.0,25606.0,96273.0,44261.0,0.0,30.45,75.0,82.0,1,4.449999999999999,919.84,934.063,798.108,849.529
957.098,0,0.258819045102521,-0.9659258262890682,234474.0,25606.0,96273.0,44261.0,0.0,30.525,76.25,83.0,1,4.524999999999999,958.886,934.717,810.157,885.468
955.175,0,1.2246467991473532e-16,-1.0,234474.0,25606.0,96273.0,44261.0,0.0,30.7,73.5,83.0,1,4.699999999999999,957.098,939.212,815.096,890.984
979.921,0,-0.2588190451025208,-0.9659258262890683,234474.0,25606.0,96273.0,44261.0,0.0,30.95,74.5,82.0,1,4.949999999999999,955.175,964.898,839.563,885.582
989.967,0,-0.4999999999999997,-0.8660254037844388,234474.0,25606.0,96273.0,44261.0,0.0,31.375,74.0,82.0,1,5.375,979.921,968.74,852.396,909.505
1006.339,0,-0.7071067811865471,-0.7071067811865479,234474.0,25606.0,96273.0,44261.0,0.0,31.15,74.0,77.0,1,5.149999999999999,989.967,965.946,878.175,888.042
1022.219,0,-0.8660254037844384,-0.5000000000000004,234474.0,25606.0,96273.0,44261.0,0.0,30.975,73.5,78.0,1,4.975000000000001,1006.339,999.502,908.862,891.552
1054.827,0,-0.9659258262890683,-0.25881904510252063,234474.0,25606.0,96273.0,44261.0,0.0,30.875,72.0,80.0,1,4.875,1022.219,1028.93,956.125,909.162
1061.166,0,-1.0,-1.8369701987210297e-16,234474.0,25606.0,96273.0,44261.0,0.0,29.975,76.0,83.0,1,3.9750000000000014,1054.827,1036.093,969.812,923.601
1062.528,0,-0.9659258262890684,0.2588190451025203,234474.0,25606.0,96273.0,44261.0,0.0,29.075,81.0,86.0,1,3.0749999999999997,1061.166,1030.152,977.832,931.516
1039.105,0,-0.8660254037844386,0.5000000000000001,234474.0,25606.0,96273.0,44261.0,0.0,28.2,82.75,87.0,1,2.1999999999999997,1062.528,1004.691,970.641,924.198
982.049,0,-0.7071067811865477,0.7071067811865474,234474.0,25606.0,96273.0,44261.0,0.0,27.75,83.5,90.0,1,1.75,1039.105,952.875,929.415,879.867
916.912,0,-0.5000000000000004,0.8660254037844384,234474.0,25606.0,96273.0,44261.0,0.0,27.55,82.75,92.0,1,1.5500000000000007,982.049,891.262,870.902,828.513
849.314,0,-0.25881904510252157,0.9659258262890681,234474.0,25606.0,96273.0,44261.0,0.0,27.45,81.5,93.0,1,1.4499999999999993,916.912,830.009,809.157,779.891
775.501,0,0.0,1.0,183094.0,22550.0,134949.0,44317.0,0.0,27.425,82.25,94.0,1,1.4250000000000007,849.314,760.685,740.56,719.359
722.059,0,0.25881904510252074,0.9659258262890683,183094.0,22550.0,134949.0,44317.0,0.0,27.375,79.0,95.0,1,1.375,775.501,713.675,690.071,668.977
685.132,0,0.49999999999999994,0.8660254037844387,183094.0,22550.0,134949.0,44317.0,0.0,27.275,81.75,95.0,1,1.2749999999999986,722.059,676.465,656.096,638.964
659.351,0,0.7071067811865475,0.7071067811865476,183094.0,22550.0,134949.0,44317.0,0.0,27.275,82.5,95.0,1,1.2749999999999986,685.132,651.566,635.114,616.987
650.199,0,0.8660254037844386,0.5000000000000001,183094.0,22550.0,134949.0,44317.0,0.0,27.5,80.25,96.0,1,1.5,659.351,638.496,626.49,610.846
663.673,0,0.9659258262890683,0.25881904510252074,183094.0,22550.0,134949.0,44317.0,0.0,27.325000000000003,83.5,95.0,1,1.3250000000000028,650.199,648.578,637.393,619.061
702.501,0,1.0,6.123233995736766e-17,183094.0,22550.0,134949.0,44317.0,0.0,27.5,83.25,95.0,1,1.5,663.673,686.992,672.807,657.87
768.62,0,0.9659258262890683,-0.25881904510252063,183094.0,22550.0,134949.0,44317.0,0.0,28.225,83.25,94.0,1,2.2250000000000014,702.501,746.903,742.63,718.12
858.861,0,0.8660254037844387,-0.4999999999999998,183094.0,22550.0,134949.0,44317.0,0.0,29.4,78.0,90.0,1,3.3999999999999986,768.62,839.057,836.479,802.416
930.889,0,0.7071067811865476,-0.7071067811865475,183094.0,22550.0,134949.0,44317.0,0.0,30.325,74.5,87.0,1,4.324999999999999,858.861,919.84,889.245,874.73
969.328,0,0.49999999999999994,-0.8660254037844387,183094.0,22550.0,134949.0,44317.0,0.0,31.175,72.25,83.0,1,5.175000000000001,930.889,958.886,934.063,904.638
975.62,0,0.258819045102521,-0.9659258262890682,183094.0,22550.0,134949.0,44317.0,0.0,31.325,69.75,79.0,1,5.324999999999999,969.328,957.098,934.717,918.405
974.664,0,1.2246467991473532e-16,-1.0,183094.0,22550.0,134949.0,44317.0,0.0,31.725,70.25,80.0,1,5.725000000000001,975.62,955.175,939.212,911.947
996.55,0,-0.2588190451025208,-0.9659258262890683,183094.0,22550.0,134949.0,44317.0,0.0,31.275,72.25,83.0,1,5.274999999999999,974.664,979.921,964.898,932.952
998.268,0,-0.4999999999999997,-0.8660254037844388,183094.0,22550.0,134949.0,44317.0,0.0,31.525,70.25,83.0,1,5.524999999999999,996.55,989.967,968.74,937.008
1015.106,0,-0.7071067811865471,-0.7071067811865479,183094.0,22550.0,134949.0,44317.0,0.0,32.3,66.25,83.0,1,6.299999999999997,998.268,1006.339,965.946,930.463
1051.305,0,-0.8660254037844384,-0.5000000000000004,183094.0,22550.0,134949.0,44317.0,0.0,31.525,71.25,80.0,1,5.524999999999999,1015.106,1022.219,999.502,960.338
1079.362,0,-0.9659258262890683,-0.25881904510252063,183094.0,22550.0,134949.0,44317.0,0.0,32.025,66.0,78.0,1,6.024999999999999,1051.305,1054.827,1028.93,996.746
1090.239,0,-1.0,-1.8369701987210297e-16,183094.0,22550.0,134949.0,44317.0,0.0,31.525,65.75,79.0,1,5.524999999999999,1079.362,1061.166,1036.093,1006.08
1088.791,0,-0.9659258262890684,0.2588190451025203,183094.0,22550.0,134949.0,44317.0,0.0,30.7,66.5,82.0,1,4.699999999999999,1090.239,1062.528,1030.152,1010.906
1060.553,0,-0.8660254037844386,0.5000000000000001,183094.0,22550.0,134949.0,44317.0,0.0,29.7,71.25,89.0,1,3.6999999999999993,1088.791,1039.105,1004.691,991.75
1005.197,0,-0.7071067811865477,0.7071067811865474,183094.0,22550.0,134949.0,44317.0,0.0,29.225,72.0,92.0,1,3.2250000000000014,1060.553,982.049,952.875,940.533
941.294,0,-0.5000000000000004,0.8660254037844384,183094.0,22550.0,134949.0,44317.0,0.0,28.875,73.5,94.0,1,2.875,1005.197,916.912,891.262,876.455
871.763,0,-0.25881904510252157,0.9659258262890681,183094.0,22550.0,134949.0,44317.0,0.0,28.5,76.0,94.0,1,2.5,941.294,849.314,830.009,809.968
796.846,0,0.0,1.0,228325.0,36913.0,92705.0,41155.0,0.0,28.3,78.0,94.0,1,2.3000000000000007,871.763,775.501,760.685,739.711
744.339,0,0.25881904510252074,0.9659258262890683,228325.0,36913.0,92705.0,41155.0,0.0,28.1,79.75,94.0,1,2.1000000000000014,796.846,722.059,713.675,688.929
703.377,0,0.49999999999999994,0.8660254037844387,228325.0,36913.0,92705.0,41155.0,0.0,28.075,80.25,93.0,1,2.0749999999999997,744.339,685.132,676.465,656.81
680.295,0,0.7071067811865475,0.7071067811865476,228325.0,36913.0,92705.0,41155.0,0.0,28.275,80.75,91.0,1,2.2749999999999986,703.377,659.351,651.566,637.406
669.659,0,0.8660254037844386,0.5000000000000001,228325.0,36913.0,92705.0,41155.0,0.0,28.075,82.5,92.0,1,2.0749999999999997,680.295,650.199,638.496,630.081
677.471,0,0.9659258262890683,0.25881904510252074,228325.0,36913.0,92705.0,41155.0,0.0,27.875,83.5,89.0,1,1.875,669.659,663.673,648.578,635.793
711.546,0,1.0,6.123233995736766e-17,228325.0,36913.0,92705.0,41155.0,0.0,27.8,83.0,89.0,1,1.8000000000000007,677.471,702.501,686.992,674.697
781.025,0,0.9659258262890683,-0.25881904510252063,228325.0,36913.0,92705.0,41155.0,0.0,28.575,79.25,85.0,1,2.5749999999999997,711.546,768.62,746.903,735.286
874.717,0,0.8660254037844387,-0.4999999999999998,228325.0,36913.0,92705.0,41155.0,0.0,29.9,74.5,79.0,1,3.899999999999999,781.025,858.861,839.057,819.126
950.778,0,0.7071067811865476,-0.7071067811865475,228325.0,36913.0,92705.0,41155.0,0.0,30.95,69.25,75.0,1,4.949999999999999,874.717,930.889,919.84,886.614
990.389,0,0.49999999999999994,-0.8660254037844387,228325.0,36913.0,92705.0,41155.0,0.0,31.625,66.5,72.0,1,5.625,950.778,969.328,958.886,924.925
999.945,0,0.258819045102521,-0.9659258262890682,228325.0,36913.0,92705.0,41155.0,0.0,32.0,66.0,71.0,1,6.0,990.389,975.62,957.098,938.613
1003.073,0,1.2246467991473532e-16,-1.0,228325.0,36913.0,92705.0,41155.0,0.0,32.075,65.0,72.0,1,6.075000000000003,999.945,974.664,955.175,926.559
1026.495,0,-0.2588190451025208,-0.9659258262890683,228325.0,36913.0,92705.0,41155.0,0.0,32.275,64.75,71.0,1,6.274999999999999,1003.073,996.55,979.921,956.409
1033.708,0,-0.4999999999999997,-0.8660254037844388,228325.0,36913.0,92705.0,41155.0,0.0,32.225,65.75,73.0,1,6.225000000000001,1026.495,998.268,989.967,988.58
1040.432,0,-0.7071067811865471,-0.7071067811865479,228325.0,36913.0,92705.0,41155.0,0.0,32.05,68.25,74.0,1,6.049999999999997,1033.708,1015.106,1006.339,978.588
1060.197,0,-0.8660254037844384,-0.5000000000000004,228325.0,36913.0,92705.0,41155.0,0.0,31.625,67.25,74.0,1,5.625,1040.432,1051.305,1022.219,996.111
1094.742,0,-0.9659258262890683,-0.25881904510252063,228325.0,36913.0,92705.0,41155.0,0.0,31.525,67.75,76.0,1,5.524999999999999,1060.197,1079.362,1054.827,1023.314
1096.434,0,-1.0,-1.8369701987210297e-16,228325.0,36913.0,92705.0,41155.0,0.0,30.725,71.25,79.0,1,4.725000000000001,1094.742,1090.239,1061.166,1022.796
1094.674,0,-0.9659258262890684,0.2588190451025203,228325.0,36913.0,92705.0,41155.0,0.0,29.725,74.75,80.0,1,3.7250000000000014,1096.434,1088.791,1062.528,1026.984
1071.405,0,-0.8660254037844386,0.5000000000000001,228325.0,36913.0,92705.0,41155.0,0.0,29.2,77.25,83.0,1,3.1999999999999997,1094.674,1060.553,1039.105,1006.31
1022.528,0,-0.7071067811865477,0.7071067811865474,228325.0,36913.0,92705.0,41155.0,0.0,28.875,79.5,85.0,1,2.875,1071.405,1005.197,982.049,953.066
962.108,0,-0.5000000000000004,0.8660254037844384,228325.0,36913.0,92705.0,41155.0,0.0,28.7,81.25,87.0,1,2.6999999999999997,1022.528,941.294,916.912,894.972
893.216,0,-0.25881904510252157,0.9659258262890681,228325.0,36913.0,92705.0,41155.0,0.0,28.55,82.25,89.0,1,2.5500000000000007,962.108,871.763,849.314,841.857
816.019,0,0.0,1.0,113357.0,12637.0,99822.0,37485.0,0.0,28.325,83.25,86.0,1,2.3249999999999997,893.216,796.846,775.501,767.861
756.382,0,0.25881904510252074,0.9659258262890683,113357.0,12637.0,99822.0,37485.0,0.0,27.8,87.5,91.0,1,1.8000000000000007,816.019,744.339,722.059,714.347
716.728,0,0.49999999999999994,0.8660254037844387,113357.0,12637.0,99822.0,37485.0,0.0,27.375,88.5,95.0,1,1.375,756.382,703.377,685.132,676.495
687.815,0,0.7071067811865475,0.7071067811865476,113357.0,12637.0,99822.0,37485.0,0.0,27.4,88.5,95.0,1,1.3999999999999986,716.728,680.295,659.351,655.195
675.285,0,0.8660254037844386,0.5000000000000001,113357.0,12637.0,99822.0,37485.0,0.0,27.35,87.75,95.0,1,1.3500000000000014,687.815,669.659,650.199,645.792
680.79,0,0.9659258262890683,0.25881904510252074,113357.0,12637.0,99822.0,37485.0,0.0,27.35,87.0,94.0,1,1.3500000000000014,675.285,677.471,663.673,653.402
720.656,0,1.0,6.123233995736766e-17,113357.0,12637.0,99822.0,37485.0,0.0,27.325,87.25,94.0,1,1.3249999999999993,680.79,711.546,702.501,684.752
791.243,0,0.9659258262890683,-0.25881904510252063,113357.0,12637.0,99822.0,37485.0,0.0,27.975,85.0,90.0,1,1.9750000000000012,720.656,781.025,768.62,748.047
887.375,0,0.8660254037844387,-0.4999999999999998,113357.0,12637.0,99822.0,37485.0,0.0,29.1,79.5,84.0,1,3.1000000000000014,791.243,874.717,858.861,841.814
969.862,0,0.7071067811865476,-0.7071067811865475,113357.0,12637.0,99822.0,37485.0,0.0,29.7,77.25,86.0,1,3.6999999999999993,887.375,950.778,930.889,910.138
1008.769,0,0.49999999999999994,-0.8660254037844387,113357.0,12637.0,99822.0,37485.0,0.0,30.275,75.5,82.0,1,4.274999999999999,969.862,990.389,969.328,960.444
1009.604,0,0.258819045102521,-0.9659258262890682,113357.0,12637.0,99822.0,37485.0,0.0,30.575,74.25,82.0,1,4.574999999999999,1008.769,999.945,975.62,973.187
1023.253,0,1.2246467991473532e-16,-1.0,113357.0,12637.0,99822.0,37485.0,0.0,31.4,70.5,78.0,1,5.399999999999999,1009.604,1003.073,974.664,981.155
1038.264,0,-0.2588190451025208,-0.9659258262890683,113357.0,12637.0,99822.0,37485.0,0.0,31.725,70.0,78.0,1,5.725000000000001,1023.253,1026.495,996.55,1005.622
1044.647,0,-0.4999999999999997,-0.8660254037844388,113357.0,12637.0,99822.0,37485.0,0.0,31.6,70.75,77.0,1,5.600000000000001,1038.264,1033.708,998.268,996.113
1045.408,0,-0.7071067811865471,-0.7071067811865479,113357.0,12637.0,99822.0,37485.0,0.0,31.55,71.5,80.0,1,5.550000000000001,1044.647,1040.432,1015.106,962.272
1066.339,0,-0.8660254037844384,-0.5000000000000004,113357.0,12637.0,99822.0,37485.0,0.0,31.4,70.75,79.0,1,5.399999999999999,1045.408,1060.197,1051.305,938.937
1082.375,0,-0.9659258262890683,-0.25881904510252063,113357.0,12637.0,99822.0,37485.0,0.0,31.1,72.25,79.0,1,5.100000000000001,1066.339,1094.742,1079.362,947.75
1082.344,0,-1.0,-1.8369701987210297e-16,113357.0,12637.0,99822.0,37485.0,0.0,30.525,73.5,81.0,1,4.524999999999999,1082.375,1096.434,1090.239,950.608
1081.727,0,-0.9659258262890684,0.2588190451025203,113357.0,12637.0,99822.0,37485.0,0.0,29.675,76.0,83.0,1,3.6750000000000007,1082.344,1094.674,1088.791,964.506
1062.151,0,-0.8660254037844386,0.5000000000000001,113357.0,12637.0,99822.0,37485.0,0.0,29.025,79.75,86.0,1,3.0249999999999986,1081.727,1071.405,1060.553,951.021
1007.106,0,-0.7071067811865477,0.7071067811865474,113357.0,12637.0,99822.0,37485.0,0.0,28.6,81.25,89.0,1,2.6000000000000014,1062.151,1022.528,1005.197,908.216
944.225,0,-0.5000000000000004,0.8660254037844384,113357.0,12637.0,99822.0,37485.0,0.0,28.4,81.5,88.0,1,2.3999999999999986,1007.106,962.108,941.294,859.949
882.887,0,-0.25881904510252157,0.9659258262890681,113357.0,12637.0,99822.0,37485.0,0.0,28.3,82.5,90.0,1,2.3000000000000007,944.225,893.216,871.763,810.048
813.879,1,0.0,1.0,249345.0,16562.0,99619.0,38921.0,0.0,28.15,83.0,89.0,1,2.1499999999999986,882.887,816.019,796.846,746.935
756.167,1,0.25881904510252074,0.9659258262890683,249345.0,16562.0,99619.0,38921.0,0.0,27.55,86.5,92.0,1,1.5500000000000007,813.879,756.382,744.339,698.9
715.684,1,0.49999999999999994,0.8660254037844387,249345.0,16562.0,99619.0,38921.0,0.0,27.6,86.0,92.0,1,1.6000000000000014,756.167,716.728,703.377,664.166
689.832,1,0.7071067811865475,0.7071067811865476,249345.0,16562.0,99619.0,38921.0,0.0,27.575,86.75,92.0,1,1.5749999999999993,715.684,687.815,680.295,642.565
